Case	MYCL	MUC1	CDKN2A	NFIB	FGFR2	WWTR1	SMO	FGFR1	MECOM	MLF1	PBX1	PAX8	WT1	ERBB2	EGFR	ACKR3	CDKN1A	NDRG1	EPAS1	FGFR3	PTPN13	LRIG3	SDC4	ELF3	CBLC	GNA11	PTK6	FAT1	MET	ERBB3	CDH1	PTPRK	ALDH2	AXIN2	RNF43	FGFR4	WNK2	ETV4	CCND1	FKBP9	AFDN	ID3	FBLN2	SFRP4	ELN	CREB3L1	PDGFRB	CDH11	COL1A1	COL3A1	TNC	PRRX1	MYCN	GATA3	CDKN2C	BIRC3	CD74	LCK	CD79A	CARD11	CCR7	PRF1	TENT5C	IGF2BP2	GATA2	LMO2	LYL1	CCND2	KLF6	JUN	CSF3R	PER1	CXCR4	TNFAIP3	CIITA	SH2B3	PIK3R1	CYLD	CHD2	KMT2C	KMT2D	MDM4	RBM15	PTPRC	LYN	CDK6	MYB	TEC	CHST11	RUNX1	GAS7	FES	JAK3	LCP1	VAV1	IKZF1	FLI1	CSF1R	KLF4	MAFB
TARGET-52-PASADZ	-0.2812252548898379	-0.686773191210881	-0.6389695402866916	5.176063215622838	2.725585402308079	1.8654391403995634	0.5320979718166062	-0.0026655787289824786	-0.865933089881314	-0.7928189399414813	-0.4237026639658583	-0.664689023113218	-0.6682536493894499	-0.2570799707674834	-0.24437252060071574	0.603470824251747	0.320749208506367	-0.6337382412916159	-0.7417397988469643	-0.37063490020910855	-0.4414945202753085	-0.7240055071190965	-1.1282909076688528	-1.0615731354334685	-0.9132932796213766	-0.17946762832338953	-0.6626878740347196	-0.2716687068028574	-0.7527194402231778	-0.9928325477965586	-1.0332140497326627	-1.0890270433267855	-0.8160383306781348	-0.465665663681314	-0.29910859460628564	-0.3804627832232746	-0.46346327424796346	-0.7438576585048813	-0.17133464480666918	-0.5532648049600013	-0.29905672367546104	0.1722969411311254	-0.6437504763207154	-0.46991409396755096	-0.373813923129567	1.607510523959594	-0.5793892604108347	4.19999687439241	-0.0398487272626411	0.707157526063868	-0.3309669660223941	-0.28680729154684204	-0.2756932351080559	-0.2324465762191806	-0.40178729996105733	-0.5043886986306699	-0.7554357562896606	-0.3909517266748832	-0.20588915979926464	-0.4699178922032603	-0.2846414311713632	-0.34728221211963284	-0.0976100719056372	-0.8959025645485352	-0.34060471441853285	-0.45693968954168906	-0.4447390053679416	1.0944790976726353	-0.5852317446368108	-0.67527295938571	-0.4337064112727723	-0.2869747420731602	-0.5710688557213989	-0.4269873879169513	-0.6958239352198917	-0.4512980531505931	-0.6640231092108576	-0.5518210016715338	-0.4432173198948462	-0.4735194802972874	-0.6053957627513433	-0.43362841081016446	-0.49150220757603164	-0.5793362530532152	0.10551819091405829	-0.5114640718198924	-0.646393542363566	-0.5817349959138409	-0.4659160012751334	-0.7295491676861448	-0.5319954183487302	-0.6250410575197857	-0.4783529766818883	-0.5959929651329182	-0.6655005230734806	0.13478661105039758	-0.6249980287882888	-0.6468766845077261	-0.5242832151812691	-0.6163841042925804
TCGA-EK-A2PK	-0.27620554799182095	7.43582781193022	0.49713493956348076	-0.37743567751522944	-0.734633824931756	-0.14560546635707367	-0.7465584764824662	-0.6763063489468979	0.9599771717456878	-0.755184561929395	-0.24507734070341108	-0.6392358474504319	-0.6676680226987491	0.018012878004136784	-0.09798387633662431	0.09890322778024929	0.5758522352044769	-0.5142923764183478	3.868807669573781	-0.3017548558832488	0.6208546517192653	-0.6094018678169233	-0.30275628907336216	0.16436021256407396	-0.14780034995747404	-0.3664264041967521	2.1074101534895444	-0.2854020936488402	0.009021416550004921	1.930702766197279	-0.6224316048486523	-0.15088297392506803	-0.6619358890236426	-0.3721829621582686	-0.39668406543403023	-0.21634503343937567	-0.342968908169324	-0.7612840154233436	-0.22779827408446618	-0.2826674021829016	-0.7789055019015473	-0.11823468273221159	0.00825113866459604	-0.4472085455435767	-0.44514934771500864	3.880036606180378	0.3571589308074093	-0.36750128630732837	-0.32988658227116074	-0.2668061157659993	0.701947491094287	0.007841662966473423	-0.26977156128514224	-0.07329985192349082	-0.3609198419149781	0.6977138045448398	0.06952850740619797	0.3346307280176227	-0.09728914505510296	-0.1247995944027041	-0.17802848137514932	3.906764705518039	-0.0018097874724251873	-0.7516906728026983	0.021084304372802315	-0.33629547906082263	-0.3976961567487329	-0.23031849127728213	-0.4040674210761975	-0.18509647344273802	-0.37794611535080347	-0.34680740183852554	-0.5556473824181046	-0.30484858088483846	-0.4001125873380464	-0.43865034271250025	-0.6238920047104486	-0.36312716965180913	-0.3558084153378777	-0.45793923593837776	-0.5300003704932381	-0.4383879895901276	-0.3205574055232201	-0.27327088385621306	-0.6332707037692086	-0.34486618622620424	-0.5957788542781219	-0.5007945452888621	1.9307181546963288	-0.5296804537388318	-0.49831693134261074	-0.44093674563824903	-0.3589136299336187	-0.2524294661236821	-0.3202535043748572	-0.414795765453669	-0.2699282120273299	-0.509060066051017	0.24437216465351363	-0.3306113891532999
TCGA-24-2020	-0.10704677512747619	-0.4900095989054228	0.9096828109124612	-0.10314431305506747	0.15912617408901183	0.7785630950225599	2.992730657460833	0.4948991286824248	1.6944276270304603	0.9364414362797674	0.9686891622122094	-0.62447576762029	-0.6592810118783553	-0.177634216828207	-0.09649564038464181	1.7559449264896734	-0.6132422132922002	0.04477347640718855	0.3280496637868953	0.7241061321502527	0.807998819301023	0.15214810558189	2.2672311952642734	-0.4483187947922914	0.11937164692615575	-0.3741635041480921	-0.6543089519290008	-0.20437087691421763	0.07673134054194158	1.106886660478482	-0.14097445322050503	1.151619175866762	-0.652846226970278	-0.4395685130169613	-0.30172492226121184	1.1535594954934685	4.84155659876519	-0.7561858558535652	-0.0579807637092486	1.5248908230343168	-0.02526134911189005	-0.3582986602895189	-0.5865758135045943	-0.4541931593913988	5.6622714527354825	-0.20301144308115798	-0.006912778657127305	-0.5312008814048587	-0.27461556639042245	-0.4217472450892019	-0.3014230850335743	-0.2506841818412686	0.4531378720099911	-0.22870934285910005	-0.14584992139662878	-0.49463351366461217	-0.7421985932654622	-0.35893514554722195	-0.2065376697527439	-0.27529415844517097	-0.28392322405339127	-0.3867054370308821	0.2718889638526156	3.649118881206055	-0.33551001207660924	-0.45203884694045016	-0.4059399748937519	-0.6325172346697561	-0.5342854926725638	-0.6409293072768689	-0.4183678414786127	-0.3968270346908868	-0.5650075597716229	-0.39009873477164014	-0.6819753318889977	-0.47723791686632683	-0.4991092584685017	-0.5789749469621819	-0.36871639187041655	-0.31470836447784545	-0.15161535628906742	-0.49491801149208886	-0.5030485111237295	-0.5771969532262634	-0.621872479391383	-0.30891457091356095	-0.636615756500133	-0.5221105882365232	-0.37803295413302007	-0.5256363396257401	-0.5877581591293543	-0.3864010843081231	-0.6332120646516629	-0.5846588443765558	-0.6744099985078315	-0.5798811488625694	-0.6059685403200016	-0.6106001568280154	0.07406501098436763	-0.40023295704727707
TCGA-VS-A9UR	-0.19750403326927143	1.1738037001339987	-0.172772279546167	0.17698624591111775	0.7078591030556827	1.1279645159504994	0.23104550025546938	-0.3698954227484049	-0.2822115358799201	0.42520766276430755	-0.006364266484450393	0.010593788989640269	-0.5748461922226699	0.3148513415554848	0.12862939551716052	4.225616943988955	1.0809201203499619	3.290516397383388	1.3560740720191733	0.5330486977250808	1.7957357396113938	2.147666882805677	0.8938979983975274	0.590031930136488	0.27927035941049827	0.8004663806320242	0.27098228872654867	0.6340996735334848	-0.1984634226942586	-0.5519595828758869	1.59362483081454	3.77894352737843	-0.4237106514230446	-0.371946957464017	-0.3907947223064076	-0.35999149932856833	-0.11659534722170284	-0.7413413432416487	-0.5790716664695713	0.2800148957038011	1.5387387673239385	-0.2616740649839604	2.5156512379376217	-0.4582170078053191	3.182536963284067	-0.4206192665281758	-0.5705876841869221	-0.49483669396669455	-0.3257133228708901	-0.4562613245423287	0.24346199965876797	-0.2371839632278998	-0.19491987617788634	-0.2152845806278428	2.969681007241488	-0.10255955827338145	0.06598781012000283	-0.2430852504626276	-0.20578680281351963	0.27620884853703415	-0.2564844475690561	-0.26757824509814904	-0.08545860491606615	-0.0417380681737657	-0.1772327341216374	-0.40057699666016117	-0.43032793690609966	-0.6336550050662478	-0.4718668228507848	0.15479003490902174	-0.4295156484797893	-0.4349917116456814	-0.5591503621772234	-0.3247268709225704	-0.023605243806769444	-0.528352628281815	-0.2400313404119892	-0.4301991537030618	-0.2687297342738077	-0.4726211311684387	-0.5853509920156214	-0.4595584450554148	-0.38517606472416405	-0.5523282663210174	-0.3082059186528772	-0.5072845885985987	-0.5304952166623069	-0.47171922846602204	-0.6959349735894104	0.2836162069085559	-0.5814626131748861	-0.4080800340767823	-0.5602828351364184	-0.5836286108129384	-0.5972742282317518	-0.4904498675895254	-0.6221256531704342	-0.7113738032597516	0.47340960826456696	-0.22907068536982625
TCGA-C5-A1BE	-0.10942288860584477	-0.6029095133163082	0.491158025813583	-0.4281379791062614	1.6935778090189093	-0.28131731047990843	-0.11669063494437147	-0.5892155185857367	-0.3931115723707509	-0.49004993224053417	0.02145020480637384	-0.6635813829808436	-0.6657124478565876	-0.03295410632171631	0.36085479378529156	8.885581151534314	2.5812806934125634	1.7798473220367557	1.51110553281975	0.5727228061877964	2.340857100291729	0.5621186962099871	1.230528080457812	1.0312226637611883	0.39829756604665345	1.4309061424229934	0.15739131737951018	0.22255678868071344	0.5355802170988933	-0.027523993026993644	1.8195447155578797	1.0109607354147914	-0.4683236060325514	-0.4971474477645134	-0.14868538987226332	-0.3966145483330574	0.3191127114327961	-0.4675828432929298	-0.637089614816953	0.041408966633223895	-0.2601492699535939	-0.043608059058252616	0.6274772904993653	-0.09993582986492107	-0.31853396855494565	-0.4578028106880069	-0.33551556838388935	-0.4915734637813128	-0.32145312495196565	-0.3628512976576462	0.2954762515853657	-0.08030240051722352	-0.24192773134002807	-0.20643233202378097	1.1010865793310582	-0.38373606865550086	-0.6470921963363627	-0.240836551164267	-0.20257862108513255	-0.42381792996818024	-0.19246607673528884	-0.19875684831905208	-0.09474840306429877	0.5446166593912988	-0.3119147798213668	-0.4054538155231588	-0.45667276484176017	-0.6212848437717812	-0.38427874875430973	0.01893135098674767	-0.42794470301342297	-0.3847715905685819	-0.5071336285500098	-0.16459487131934433	-0.6541408868158227	-0.5547623116160577	-0.48795079561811305	-0.2506171301142006	-0.2864238614312678	-0.5057696824554262	-0.5868328293614217	-0.5657126183599653	-0.43155722498396104	-0.5135729908665148	-0.6359562915354515	-0.4567508369229571	-0.5809146215187089	-0.5205684935544123	-0.6686200763988944	-0.2890350608084235	-0.5574843279134709	-0.5695810629467762	-0.5885915497008555	-0.5410616562679962	-0.6092267514758046	-0.5501331426479044	-0.5885271441404321	-0.5462905136712338	3.5250970548087954	0.18976151540048103
TCGA-C5-A7CL	-0.1686919855944194	1.0247282181521882	0.3169463799031448	-0.31469860414887285	-0.5108245567183093	-0.37552227026317725	-0.6515580375335396	-0.6395118939208705	-0.290682059200695	0.034517413252757735	-0.4543076819946933	-0.6630627931987647	-0.664295440417481	-0.1441537816714085	0.5859343873679493	8.3325242701924	2.1961945194877965	5.613374874787605	0.8763648817041126	0.7168694100390642	1.380100903965838	0.08538739109132275	1.2503960578908677	0.5784773199998563	0.17766064303702284	0.8352340046392294	2.1214120473480653	-0.03497597225639254	-0.16219927454978394	-0.36575366535550935	0.37591063272823866	0.2642918284646591	-0.5445146586582054	-0.47167136208503346	-0.3156508734444045	-0.28950725729719023	-0.3880532999475185	-0.7447969081257059	-0.6222230420377611	0.541227219470636	0.11257883515634487	0.25731805088611426	-0.14083793301248423	-0.34967464885442917	-0.3992684138406717	-0.34864949869791195	0.021139261297024578	-0.3941972864409305	-0.08639020017427504	0.07771755259175818	0.43148408635036556	0.18539125838103238	-0.27191825112218054	-0.18993339396407038	0.06592850242881053	-0.006771519118661569	-0.5583610029349135	-0.30068159151719875	-0.20432541402434287	-0.4261458887694813	-0.2556723838390765	-0.27000411612159453	-0.08485703327127361	-0.6947578678481063	-0.2183527667035103	-0.41151080052726347	-0.4260134638996472	-0.6161092251746961	-0.441610874465452	-0.26282364647316164	-0.40984693877608175	-0.30397483599906405	-0.6037210492074189	-0.23878937206800954	-0.5662708748703398	-0.5546334230481482	-0.5903629410306596	-0.20276690293535884	-0.26258924932358124	-0.5402312055461159	-0.4907532012889088	-0.10359006698568053	-0.30444628429387427	-0.5435770750893555	-0.3460913345113494	-0.4262538501945779	-0.6240268004325824	-0.5354428751717363	-0.1546523248982743	-0.2895942905620534	-0.5583891688667318	-0.5243268508802432	-0.5616485289977096	-0.5733852343264901	-0.6414662601178717	-0.5230068132399276	-0.5388267602526485	-0.5912570865893128	-0.07476961155665462	0.1553893011085305
TCGA-JW-A852	-0.1338348912466447	-0.22016308370748716	1.8654820495144502	-0.20853766177997798	0.10958989649782772	-0.3999688054973254	-0.32269600722310976	-0.6835739642153199	-0.7514069732017952	-0.3638481537234381	-0.6452781413698618	-0.5992170631257834	-0.667678480318226	-0.09213198203076252	-0.07504686574843583	3.308619386284595	1.007185012155469	2.822069176079249	0.2035046528118313	1.0805254897687164	-0.08179642686712772	-0.4636492388368418	0.8907028591860839	-0.01695367492226309	2.546039447020368	6.115036648664919	0.20779674688209815	-0.4698783177773054	-0.11149685696985534	-0.2874643357629813	-0.2481705357353229	0.3107880372678665	0.04216967991627703	-0.5065503716354867	-0.23938127403765233	-0.3659944921475603	-0.3297721626667462	-0.12481789213237067	-0.7547097213326392	-0.259250374141475	-0.8349546195644643	0.16637963223007582	-0.5292327835832479	-0.42978667819939514	-0.46588290173698865	-0.47436672380443556	-0.6345781673844638	-0.630278104267408	-0.39884987805241046	-0.5137098131917848	-0.0653691084872481	-0.17208049562023697	-0.2727490134430158	-0.22430474639900505	1.3409837891902154	-0.3993420813513476	-0.5164707634222356	-0.253568441747535	-0.19513271072064597	-0.36862298348472927	-0.23888021173422233	-0.26488157916976074	-0.09457699251023133	0.6198549392795535	-0.2902710067395013	-0.41366092509986585	-0.2534397480721949	-0.6444359979264841	-0.5716028572571863	-0.5470057244274488	-0.4300920555381252	-0.45656816722321936	-0.6349346327579724	-0.3820591923875514	-0.5798949062553272	-0.6019230543837396	-0.35333953693499015	-0.4237490519673551	-0.486192354458004	-0.6221404465309125	-0.7527678685776578	-0.5673636119902796	-0.25511141847536384	-0.5786518926551727	-0.5104477534425412	-0.4770668097713667	-0.5534478082804167	-0.5584571742883044	-0.5667757399296095	-0.5292330699359279	-0.5984475514077082	-0.32013020247685253	-0.5377959793168822	-0.5493461925826569	-0.5680648457526367	-0.5651208409228738	-0.6255642182129622	-0.4395011062274039	-0.034834285301954766	-0.224826932525225
TCGA-Q1-A6DT	0.2650624031828903	-0.5898483480458259	-0.43290180914244863	-0.7824098598637121	-0.22076418275914378	0.5010215556399623	0.13722323472670978	-0.6441015135157389	-0.7847765804848936	0.13223581797045106	-0.6509805629649272	-0.6378350913542736	-0.6679556072343612	-0.1836969171162972	2.528820742391224	0.12309994607747626	1.043135201677742	4.4702879039849535	1.5908651396263624	0.8249951382510707	0.3950276380477233	0.27516632964992366	5.797322753555911	-0.3733306934776622	0.1330249599333912	1.1008744363019016	0.5708185800191774	1.8253263090256147	1.9384678435752707	-0.6327148785964106	0.9803529888752877	-0.09480988749516843	-0.14036793747931364	-0.44321416447816436	-0.3772648685371081	-0.2858707137431702	-0.46981925779614375	-0.4674779968236285	0.5250655145520017	1.4792498822270992	-0.32954061058093603	0.16644751722702855	0.3892658977896468	-0.46980937236056414	-0.4846095220076162	-0.4629351495321163	-0.4583795243703149	-0.6000932250526264	-0.3399477686351274	-0.41283167410920235	1.290579679568063	-0.1883709821895867	-0.2754008067711219	-0.17380042921727085	-0.47115559276413893	-0.4281110294080657	-0.6922669429282838	-0.3600047274484479	-0.2069168388787701	-0.4547638371021881	-0.2639603307515817	-0.32583299902395896	-0.09350415860643593	0.6305594752493955	-0.18194062937740943	-0.46067838380550186	-0.42003877751676727	-0.6534423163095837	-0.3270419616957231	2.490023839944264	-0.41339514943846084	-0.3118025936431925	-0.6427640724461665	-0.16057680994065263	-0.5937559858054382	-0.5374164049928744	-0.40679996504342636	-0.3785907781506605	-0.3322956666346618	-0.5560559709696825	-0.6027087796803279	-0.5063193017905734	-0.35445607546118163	-0.562127552807949	-0.07538641621837576	-0.39314900410084613	-0.6390136528939522	-0.5369068891104493	-0.3749791624730272	-0.17152617299832534	-0.5951885903472345	-0.6221870595172744	-0.5577810252612082	-0.5821685960789567	-0.4073647859421896	-0.5715345859678073	-0.6265861210770065	-0.5138076098011661	0.06971793547349509	0.4124347939472641
TCGA-VS-A8EB	0.1550434453355016	-0.2589169875195778	0.49427422890970946	-0.2384738138953642	-0.5811919196898685	-0.16540143995461382	-0.5076109087725186	-0.7018291115720197	-0.06483044595487268	0.46030106537000937	-0.23553791734358095	-0.6550133778856303	-0.6672758619683692	-0.0798349251887314	1.1711027047115865	2.5442989848445756	0.5278249564965273	7.164861700479378	3.2447402370242964	-0.3076631296949993	0.7874228373383718	1.2050230244101692	1.0383374707780755	-0.10019421304090799	1.4429201956222069	-0.20620219773630746	-0.41740829262514245	0.3774137812610849	0.18943239467084422	-0.24011676711119412	0.26277502801710234	0.1829039661583401	0.190912612007002	-0.504264852491155	-0.25714311596591605	-0.18308893250302377	-0.6757782614152874	-0.7674350082890229	-0.7624622952933475	-0.2725230679972325	-0.611052679221062	-0.10290237127759344	0.7598208505025706	-0.39331499852969054	-0.37908480251924015	-0.445090659362076	-0.42126329335012647	-0.5300726369258703	-0.31358497850890804	-0.3794650632516801	-0.15454404412883482	-0.21390945267292116	-0.26287623402220966	0.47159135531729124	-0.6405383636503621	0.7072064157786339	-0.3396049206421985	-0.15115275307291726	-0.20725790430937294	0.5173343565972776	-0.2644296138116201	0.5073126585165805	-0.09103248380500573	-0.7474854904396014	-0.1935796894471938	-0.4553481168831985	-0.3788144823610253	-0.5795830853264509	-0.1855149099319202	-0.4365900717949685	-0.4290502706499033	-0.4230038233382341	-0.6291213730039664	-0.35695799249530447	-0.10835620094799693	-0.5614520440601378	-0.650902522214142	-0.39150610495556915	-0.36682283184151754	-0.49512770046752547	-0.5834325967795646	-0.49171508384927903	-0.3455223861668912	-0.5114606343623205	-0.6160860467909957	-0.4983672063537173	-0.6129864857860401	-0.5638837859544672	-0.6051442860254397	-0.4453956999233331	-0.5589872840731247	-0.485018865035971	-0.5824223808791607	-0.5199015277429762	-0.620171386273332	-0.5376668019140609	-0.5691938467125641	-0.49903563569355924	-0.41273812409896043	-0.5145449547687488
TCGA-EK-A2PG	0.0735378492285359	-0.36043924932277177	1.2179797070229825	-0.5284323129104194	-0.1801446523511129	-0.28747246558718376	-0.7419974288855813	-0.7365483352240072	-0.3613084317291655	0.7291467416145865	-0.17202264702407602	-0.6489002189871049	-0.6686405813100915	-0.14220834399176693	0.768991196321727	-0.4852780943444191	2.348090942731789	8.304779068130687	0.8232554198992973	0.8399202548952565	0.2605879129913895	-0.10150654697612593	2.046369436856803	0.3676356502815768	0.2804661297133003	0.8832632152661268	0.22205549253673457	-0.11709400377738786	1.3918184522425097	-0.23403337133262592	0.37484954161691386	0.6394589906060709	-0.39504389193536366	-0.5149906447799074	-0.3031633812906135	-0.44286515168896384	-0.6922966367382419	-0.764962379054666	-0.7697909640532599	-0.2642055131809578	-0.414350612845975	1.0909797559645893	-0.671383727465832	-0.4684828986720636	-0.4703610065843127	-0.4704179992605312	-0.7875393758834005	-0.6372558624297671	-0.4228002821646523	-0.5310628841186857	-0.31474044637068516	-0.3033066305081065	-0.16729536748547263	-0.07367013080478912	1.9551065400152605	-0.43488657332539205	-0.6967468813555872	-0.3201080338798268	-0.19326077329156496	-0.4605167654275951	-0.27066903814900095	-0.3077687222400694	-0.09396281027971722	-0.26922502341295595	-0.22709251600142025	-0.4558526153862672	-0.37637880881817876	-0.6465971433263422	-0.3366475579374984	0.5873092171449831	-0.43011804110223045	-0.44441465820837955	-0.6349360501076624	-0.4002128506902591	-0.6538913624314823	-0.6102426035575147	-0.37365259116717814	-0.4394773188023726	-0.45034847532376826	-0.48462924171322785	-0.6857347119639028	-0.40947201543633743	-0.34673434888999966	-0.5643288222772433	-0.5779871810378077	-0.49479507227821773	-0.563134764734993	-0.5458373741365984	-0.7210499100374628	-0.5239292172199226	-0.5649224272750228	-0.639763684945095	-0.6025487054987928	-0.5942164328583069	-0.6616369506951327	-0.5575300164953457	-0.6280637373804222	-0.7060086928429165	-0.024811460037684006	1.3735720216054577
